Unnamed: 0,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type
1068,51436837,Lahore,4.0,5.0,6.0,2.0,3.0,1.0,7.43, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13646.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
1069,52059341,Lahore,,4.0,4.0,0.0,2.0,0.0,1.7, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,12491.0,Park View City,Punjab,Park View City,Houses
1070,52108134,Lahore,2.0,0.0,0.0,0.0,0.0,0.0,2.1, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,15430.0,Park View City,Punjab,Park View City,Houses
1071,50595072,Lahore,3.0,7.0,5.0,1.0,2.0,0.0,4.5, For Sale,"Township, Lahore, Punjab, ",New Property,1361.0,33064.0,Township ,Punjab,Township,Houses
1072,50595119,Lahore,4.0,7.0,5.0,1.0,0.0,0.0,2.5, For Sale,"Township, Lahore, Punjab, ",New Property,1361.0,18369.0,Township ,Punjab,Township,Houses
1073,51955413,Lahore,3.0,4.0,4.0,1.0,2.0,2.0,6.95, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,2722.0,25533.0,DHA Phase 5 ,Punjab,DHA Defence,Houses
1074,52040276,Lahore,,5.0,6.0,2.0,2.0,1.0,10.25, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,18825.0,DHA Phase 6 ,Punjab,DHA Defence,Houses
1075,52036365,Lahore,1.0,3.0,4.0,0.0,2.0,0.0,1.9, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Relatively New,1361.0,13960.0,Central Park Housing Scheme,Punjab,Central Park Housing Scheme,Houses
1076,52024905,Lahore,1.0,5.0,5.0,1.0,2.0,4.0,2.3, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Under Construction,1634.0,14076.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses
1077,52016624,,,5.0,6.0,1.0,2.0,0.0,0.32, For Sale,"Cantt, Lahore, Punjab, ",Relatively New,5445.0,588.0,Barki Road,Punjab,Cantt,
1078,52133774,Lahore,4.0,5.0,5.0,1.0,2.0,1.0,4.8, For Sale,"DHA Defence, Lahore, Punjab, ",Old Property,5445.0,8815.0,DHA Phase 3,Punjab,DHA Defence,Houses
1079,52133727,Lahore,4.0,5.0,5.0,1.0,2.0,1.0,4.75, For Sale,"DHA Defence, Lahore, Punjab, ",Old Property,5445.0,8724.0,DHA Phase 4,Punjab,DHA Defence,Houses
1080,52112925,Lahore,1.0,4.0,3.0,1.0,2.0,1.0,2.75, For Sale,"Allama Iqbal Town, Lahore, Punjab, ",Old Property,1361.0,20206.0,Al Ahmadlama Iqbal Town,Punjab,Allama Iqbal Town,Houses
1081,52031422,Lahore,2.0,4.0,4.0,2.0,2.0,1.0,2.95, For Sale,"Bahria Town, Lahore, Punjab, ",Moderately Old,2722.0,10838.0,Bahria Town ,Punjab,Bahria Town,Houses
1082,52119145,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.0, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,11019.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
1083,51867111,Lahore,,3.0,2.0,0.0,2.0,0.0,0.75, For Sale,"Al Haram Garden, Lahore, Punjab, ",Undefined,817.0,9180.0,Al Ahmad Haram Garden ,Punjab,Al Haram Garden,Houses
1086,49763489,Lahore,1.0,4.0,5.0,1.0,2.0,1.0,5.75, For Sale,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab, ",Undefined,5445.0,10560.0,Bankers Avenue Cooperative Housing Society,Punjab,Bankers Avenue Cooperative Housing Society,Houses
1087,51722311,Lahore,2.0,5.0,6.0,1.0,1.0,1.0,8.45, For Sale,"Askari, Lahore, Punjab, ",Moderately Old,5445.0,15519.0,Askari 10 ,Punjab,Askari,Houses
1088,50809680,Lahore,1.0,3.0,3.0,1.0,1.0,1.0,4.3, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,3539.0,12150.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses
1089,52100745,Lahore,1.0,4.0,4.0,1.0,1.0,1.0,0.65, For Sale,"Gulberg, Lahore, Punjab, ",Relatively New,544.0,11949.0,Gulberg,Punjab,Gulberg,Houses
1090,51894799,Lahore,,3.0,3.0,1.0,1.0,1.0,1.8, For Sale,"Bedian Road, Lahore, Punjab, ",Undefined,2450.0,7347.0,Bedian Road,Punjab,Bedian Road,Houses
1091,52137366,Lahore,,5.0,0.0,1.0,2.0,1.0,7.9, For Sale,"EME Society, Lahore, Punjab, ",Undefined,5445.0,14509.0,EME Society ,Punjab,EME Society,Houses
1092,52137403,Lahore,,5.0,3.0,1.0,2.0,2.0,4.6, For Sale,"Sabzazar Scheme, Lahore, Punjab, ",Undefined,3267.0,14080.0,Sabzazar Scheme ,Punjab,Sabzazar Scheme,Houses
1093,50989105,Lahore,4.0,6.0,7.0,2.0,3.0,1.0,7.85, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14417.0,DHA Phase 6,Punjab,DHA Defence,Houses
1094,51908979,,,0.0,0.0,0.0,0.0,0.0,0.6, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,490.0,12245.0,Bahria Town ,Punjab,Bahria Town,
1095,52132427,Lahore,,5.0,6.0,0.0,0.0,0.0,8.15, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,5445.0,14968.0,DHA Phase 7,Punjab,DHA Defence,Houses
1096,52140252,Lahore,,4.0,6.0,0.0,1.0,0.0,4.45, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,2722.0,16348.0,Paragon City,Punjab,Paragon City,Houses
1097,52132837,Lahore,4.0,3.0,4.0,1.0,1.0,1.0,2.15, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,15797.0,Paragon City ,Punjab,Paragon City,Houses
1102,51391693,,,1.0,1.0,0.0,1.0,0.0,0.42, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,381.0,11024.0,Bahria Town ,Punjab,Bahria Town,
1103,52009210,,,0.0,0.0,0.0,0.0,0.0,5.17, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,2096.0,24666.0,Goldcrest Mall & Residency,Punjab,DHA Defence,
1104,52134944,,4.0,2.0,2.0,1.0,1.0,1.0,0.5, For Sale,"Bahria Orchard, Lahore, Punjab, ",Under Construction,1361.0,3674.0,Bahria Orchard,Punjab,Bahria Orchard,
1106,52113395,Lahore,2.0,4.0,5.0,0.0,2.0,1.0,3.95, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,2722.0,14511.0,Paragon City ,Punjab,Paragon City,Houses
1107,52113420,Lahore,2.0,4.0,5.0,0.0,2.0,1.0,5.2, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,2722.0,19104.0,Paragon City ,Punjab,Paragon City,Houses
1108,52092808,Lahore,3.0,5.0,6.0,2.0,2.0,2.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
1109,52098356,Lahore,3.0,5.0,6.0,2.0,2.0,2.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13774.0,DHA Phase 3 ,Punjab,DHA Defence,Houses
1110,52129098,,,1.0,1.0,0.0,1.0,0.0,0.65, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,626.0,10383.0,Bahria Town ,Punjab,Bahria Town,
1111,52129038,,,1.0,1.0,0.0,1.0,0.0,0.8, For Sale,"Bahria Town, Lahore, Punjab, ",New Property,653.0,12251.0,Bahria Town ,Punjab,Bahria Town,
1112,52024425,,,2.0,2.0,1.0,0.0,1.0,1.03, For Sale,"Raiwind Road, Lahore, Punjab, ",Relatively New,1089.0,9458.0,Etihad Town Phase 1,Punjab,Raiwind Road,
1113,52131882,Lahore,,5.0,6.0,2.0,3.0,1.0,7.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13499.0,DHA Phase 6,Punjab,DHA Defence,Houses
1114,52096119,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,2.7, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Relatively New,2722.0,9919.0,Central Park ,Punjab,Central Park Housing Scheme,Houses
1115,52043600,Lahore,,5.0,6.0,2.0,2.0,1.0,8.7, For Sale,"PCSIR Housing Scheme, Lahore, Punjab, ",Undefined,5445.0,15978.0,PCSIR Housing Scheme Phase 2,Punjab,PCSIR Housing Scheme,Houses
1116,51979168,,,0.0,0.0,0.0,0.0,0.0,2.25, For Sale,"UMT Society, Lahore, Punjab, ",Undefined,1089.0,20661.0,UMT Road,Punjab,UMT Society,
1117,52029099,Lahore,,5.0,6.0,2.0,3.0,1.0,2.25, For Sale,"Faisal Town, Lahore, Punjab, ",Moderately Old,1361.0,16532.0,Faisal Town ,Punjab,Faisal Town,Houses
1118,52098662,,,0.0,0.0,0.0,0.0,0.0,1.35, For Sale,"Bahria Town, Lahore, Punjab, ",Under Construction,1089.0,12397.0,Bahria Town ,Punjab,Bahria Town,
1119,52093079,Lahore,3.0,5.0,6.0,2.0,2.0,2.0,5.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,2722.0,19287.0,DHA Phase 5 ,Punjab,DHA Defence,Houses
1120,52029684,Lahore,,3.0,3.0,0.0,2.0,1.0,1.4, For Sale,"Cantt, Lahore, Punjab, ",Undefined,544.0,25735.0,New Iqbal Park Cantt,Punjab,Cantt,Houses
1121,52127840,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,13.0, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,23875.0,DHA Phase 7,Punjab,DHA Defence,Houses
1125,52066168,Lahore,2.0,4.0,5.0,2.0,2.0,2.0,5.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,2722.0,20206.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
1126,52088665,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,3.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,23880.0,DHA 9 Town ,Punjab,DHA Defence,Houses
1127,52116326,Lahore,2.0,4.0,3.0,1.0,2.0,1.0,1.9, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,13960.0,Park View City,Punjab,Park View City,Houses
1128,50917380,Lahore,4.0,5.0,6.0,1.0,2.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11938.0,DHA Phase 3 ,Punjab,DHA Defence,Houses
1129,52127853,Lahore,2.0,6.0,6.0,1.0,2.0,2.0,4.9, For Sale,"Punjab Small Industries Colony, Lahore, Punjab, ",Relatively New,3812.0,12854.0,Punjab Small Industries Colony ,Punjab,Punjab Small Industries Colony,Houses
1130,51741062,Lahore,,4.0,5.0,1.0,2.0,0.0,2.6, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,19104.0,Paragon City ,Punjab,Paragon City,Houses
1131,51892991,Lahore,,3.0,4.0,1.0,2.0,1.0,2.25, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1089.0,20661.0,Paragon City ,Punjab,Paragon City,Houses
1132,52065630,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,4.25, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,2722.0,15614.0,Bahria Town ,Punjab,Bahria Town,Houses
1133,52127814,Lahore,,4.0,5.0,1.0,1.0,1.0,3.0, For Sale,Nasheman,Undefined,2722.0,11021.0,Nasheman,Punjab,Nasheman,Houses
1134,49438144,Lahore,3.0,5.0,6.0,1.0,2.0,1.0,3.3, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,2722.0,12123.0,Bahria Town ,Punjab,Bahria Town,Houses
1135,52129158,Lahore,,4.0,5.0,1.0,2.0,1.0,1.82, For Sale,"Defence Road, Lahore, Punjab, ",Undefined,1361.0,13373.0,Dream Gardens,Punjab,Defence Road,Houses
1136,51138818,Lahore,1.0,3.0,3.0,1.0,1.0,1.0,4.9, For Sale,"Sabzazar Scheme, Lahore, Punjab, ",Relatively New,2722.0,18001.0,Sabzazar Scheme,Punjab,Sabzazar Scheme,Houses
1137,52128822,Lahore,,3.0,4.0,1.0,2.0,0.0,2.5, For Sale,"Wapda Town, Lahore, Punjab, ",Undefined,1361.0,18369.0,Wapda Town Phase 1 ,Punjab,Wapda Town,Houses
1138,51796143,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,5445.0,13774.0,DHA Phase 1 ,Punjab,DHA Defence,Houses
1139,52084195,Lahore,2.0,3.0,4.0,0.0,2.0,0.0,2.3, For Sale,"Paragon City, Lahore, Punjab, ",New Property,1361.0,16899.0,Paragon City ,Punjab,Paragon City,Houses
1140,52035315,Lahore,,3.0,4.0,0.0,2.0,0.0,2.35, For Sale,"Paragon City, Lahore, Punjab, ",Undefined,1361.0,17267.0,Paragon City ,Punjab,Paragon City,Houses
1142,52019203,,,2.0,3.0,0.0,1.0,1.0,0.4, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,354.0,11299.0,Johar Town Phase 1 ,Punjab,Johar Town,
1145,52126127,Lahore,,5.0,5.0,0.0,2.0,1.0,2.4, For Sale,"Bahria Orchard, Lahore, Punjab, ",Undefined,2178.0,11019.0,Low Cost ,Punjab,Bahria Orchard,Houses
1146,52123606,Lahore,2.0,3.0,4.0,2.0,2.0,0.0,1.7, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Undefined,1089.0,15611.0,Central Park ,Punjab,Central Park Housing Scheme,Houses
1147,52121767,Lahore,,6.0,7.0,0.0,3.0,0.0,12.5, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,6534.0,19131.0,DHA Phase 5 ,Punjab,DHA Defence,Houses
1148,52126625,Lahore,,1.0,1.0,0.0,1.0,0.0,0.55, For Sale,"Al Haram Garden, Lahore, Punjab, ",Undefined,817.0,6732.0,Al Ahmad Haram Garden ,Punjab,Al Haram Garden,Houses
1150,51617081,,,1.0,1.0,0.0,0.0,0.0,0.36, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,463.0,7775.0,Johar Town Phase 1 ,Punjab,Johar Town,
1151,52010884,Lahore,4.0,6.0,8.0,1.0,2.0,1.0,20.0, For Sale,"Cantt, Lahore, Punjab, ",Moderately Old,10890.0,18365.0,Sarfaraz Rafiqui Road,Punjab,Cantt,Houses
1153,51872930,Lahore,1.0,5.0,5.0,0.0,1.0,1.0,3.6, For Sale,"Public Health Society, Lahore, Punjab, ",Relatively New,2995.0,12020.0,Public Health Society ,Punjab,Public Health Society,Houses
1154,52075032,Lahore,1.0,4.0,5.0,2.0,2.0,1.0,2.1, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,15430.0,Park View City ,Punjab,Park View City,Houses
1155,52124188,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,2.99, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,2722.0,10985.0,Bahria Orchard Phase 1 ,Punjab,Bahria Orchard,Houses
1156,51600917,Lahore,2.0,4.0,5.0,1.0,2.0,1.0,1.7, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,12491.0,Park View City ,Punjab,Park View City,Houses
1157,52128372,Lahore,,6.0,6.0,0.0,2.0,0.0,16.5, For Sale,"Valencia Housing Society, Lahore, Punjab, ",Undefined,10890.0,15152.0,Valencia Housing Society,Punjab,Valencia Housing Society,Houses
1158,52125969,Lahore,,3.0,4.0,0.0,2.0,1.0,1.6, For Sale,"New Lahore City, Lahore, Punjab, ",Undefined,1361.0,11756.0,New Lahore City ,Punjab,New Lahore City,Houses
1159,52104535,Lahore,,6.0,6.0,1.0,2.0,2.0,6.9, For Sale,"Civil Defence, Lahore, Punjab, ",New Property,5445.0,12672.0,Civil Defence ,Punjab,Civil Defence,Houses
1160,51917084,Lahore,,3.0,4.0,1.0,2.0,1.0,1.88, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,13813.0,DHA 9 Town,Punjab,DHA Defence,Houses
1161,51903702,Lahore,2.0,0.0,0.0,1.0,1.0,1.0,4.5, For Sale,"Canal View, Lahore, Punjab, ",Undefined,3539.0,12715.0,Canal View,Punjab,Canal View,Houses
1163,52028681,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,1.45, For Sale,"Formanites Housing Scheme, Lahore, Punjab, ",Relatively New,1361.0,10654.0,Formanites Housing Scheme,Punjab,Formanites Housing Scheme,Houses
1164,52007183,Lahore,6.0,8.0,9.0,2.0,3.0,2.0,18.0, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,10890.0,16529.0,DHA Phase 1,Punjab,DHA Defence,Houses
1165,52124421,Lahore,,5.0,5.0,0.0,2.0,4.0,2.85, For Sale,"Bahria Town, Lahore, Punjab, ",Under Construction,2722.0,10470.0,Bahria Town ,Punjab,Bahria Town,Houses
1166,51905169,Lahore,1.0,3.0,5.0,1.0,2.0,1.0,1.9, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,13960.0,DHA 9 Town,Punjab,DHA Defence,Houses
1167,52068383,Lahore,,6.0,7.0,0.0,2.0,0.0,17.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,8168.0,20813.0,Defence Raya,Punjab,DHA Defence,Houses
1168,50314512,,1.0,4.0,4.0,1.0,2.0,1.0,2.89, For Sale,"Gulberg, Lahore, Punjab, ",Under Construction,1198.0,24124.0,The Opus Luxury Residence,Punjab,Gulberg,
1169,52126120,Lahore,,4.0,5.0,0.0,2.0,1.0,2.2, For Sale,"Park View City, Lahore, Punjab, ",Undefined,1361.0,16165.0,Park View City ,Punjab,Park View City,Houses
1170,52126119,Lahore,,4.0,5.0,0.0,2.0,1.0,2.2, For Sale,"Park View City, Lahore, Punjab, ",Undefined,1361.0,16165.0,Park View City ,Punjab,Park View City,Houses
1171,52126118,Lahore,,3.0,4.0,0.0,2.0,1.0,2.2, For Sale,"Park View City, Lahore, Punjab, ",Undefined,1361.0,16165.0,Park View City ,Punjab,Park View City,Houses
1172,52124233,Lahore,6.0,6.0,5.0,1.0,2.0,0.0,36.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,33058.0,DHA Phase 6 ,Punjab,DHA Defence,Houses
1173,52057225,Lahore,60.0,7.0,8.0,2.0,3.0,0.0,39.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,35813.0,DHA Phase 6 ,Punjab,DHA Defence,Houses
1175,52044287,Lahore,1.0,2.0,2.0,1.0,2.0,1.0,0.65, For Sale,"Al Haram Garden, Lahore, Punjab, ",Relatively New,817.0,7956.0,Al Ahmad Haram Garden,Punjab,Al Haram Garden,Houses
1178,51873367,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.89, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,12654.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
1179,52041763,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,2.15, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,1361.0,15797.0,DHA 9 Town,Punjab,DHA Defence,Houses
1180,50030876,Lahore,,5.0,6.0,2.0,2.0,1.0,7.51, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13792.0,DHA Phase 7 ,Punjab,DHA Defence,Houses
1181,51265234,Lahore,,3.0,5.0,1.0,2.0,1.0,1.8, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,1361.0,13226.0,Bahria Orchard,Punjab,Bahria Orchard,Houses
1182,49977248,,,1.0,1.0,1.0,1.0,1.0,0.29, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,327.0,8869.0,Bahria Orchard Phase 2,Punjab,Bahria Orchard,
1183,49975378,,,2.0,2.0,0.0,1.0,1.0,0.5, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,1089.0,4591.0,Bahria Orchard,Punjab,Bahria Orchard,
1184,52081817,Lahore,4.0,5.0,6.0,0.0,0.0,0.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.0,DHA Phase 7,Punjab,DHA Defence,Houses
1186,52139919,Lahore,,5.0,6.0,0.0,2.0,0.0,4.9, For Sale,"Tariq Gardens, Lahore, Punjab, ",Undefined,3267.0,14998.0,Tariq Gardens ,Punjab,Tariq Gardens,Houses
1187,52077521,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,2.2, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,16165.0,Park View City ,Punjab,Park View City,Houses
1188,52077270,Lahore,1.0,4.0,4.0,1.0,2.0,0.0,2.1, For Sale,"Park View City, Lahore, Punjab, ",Under Construction,1361.0,15430.0,Park View City ,Punjab,Park View City,Houses
1192,49723075,Lahore,4.0,3.0,4.0,1.0,2.0,1.0,2.6, For Sale,"Formanites Housing Scheme, Lahore, Punjab, ",Relatively New,2722.0,9552.0,Formanites Housing Scheme,Punjab,Formanites Housing Scheme,Houses
1194,51960563,Lahore,,5.0,6.0,0.0,2.0,0.0,1.95, For Sale,"Formanites Housing Scheme, Lahore, Punjab, ",Undefined,1361.0,14328.0,Formanities Housing Scheme ,Punjab,Formanites Housing Scheme,Houses
1196,51991021,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,2.2, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,16165.0,DHA Phase 6,Punjab,DHA Defence,Houses
1197,52065188,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,2.29, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,16826.0,DHA 9 Town ,Punjab,DHA Defence,Houses
1199,52136496,Lahore,,2.0,2.0,0.0,1.0,0.0,4.3, For Sale,"Paragon City, Lahore, Punjab, ",Undefined,2722.0,15797.0,Paragon City,Punjab,Paragon City,Houses
1200,52062779,Lahore,,0.0,0.0,0.0,0.0,0.0,2.99, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,1361.0,21969.0,Johar Town,Punjab,Johar Town,Houses
1201,51730532,,,3.0,3.0,1.0,1.0,1.0,2.33, For Sale,"Askari, Lahore, Punjab, ",Undefined,2722.0,8560.0,Askari 11 ,Punjab,Askari,
1202,51483407,Lahore,1.0,4.0,4.0,2.0,2.0,1.0,2.2, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,16165.0,Park View City,Punjab,Park View City,Houses
1206,52127712,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,3.8, For Sale,"UET Housing Society, Lahore, Punjab, ",Under Construction,2722.0,13960.0,UET Housing Society ,Punjab,UET Housing Society,Houses
1207,50083085,Lahore,,6.0,7.0,3.0,2.0,2.0,16.0, For Sale,"DHA Defence, Lahore, Punjab, ",Old Property,10890.0,14692.0,DHA Phase 3 ,Punjab,DHA Defence,Houses
1209,51717639,Lahore,,3.0,4.0,1.0,2.0,0.0,2.5, For Sale,"DHA 11 Rahbar, Lahore, Punjab, ",Relatively New,1361.0,18369.0,DHA 11 Rahbar Phase 2,Punjab,DHA 11 Rahbar,Houses
1210,51079206,Lahore,,6.0,5.0,2.0,2.0,3.0,1.85, For Sale,"Township, Lahore, Punjab, ",New Property,1361.0,13593.0,Township,Punjab,Township,Houses
1211,49186552,Lahore,4.0,5.0,6.0,1.0,2.0,1.0,7.75, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14233.0,DHA Phase 3,Punjab,DHA Defence,Houses
1212,51867260,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,5.45, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,4084.0,13345.0,DHA Phase 6 ,Punjab,DHA Defence,Houses
1213,47201834,Lahore,1.0,5.0,5.0,0.0,2.0,0.0,1.85, For Sale,"Jubilee Town, Lahore, Punjab, ",Relatively New,1361.0,13593.0,Jubilee Town ,Punjab,Jubilee Town,Houses
1214,46333032,Lahore,1.0,5.0,5.0,1.0,2.0,1.0,1.87, For Sale,"Jubilee Town, Lahore, Punjab, ",Undefined,1361.0,13740.0,Jubilee Town ,Punjab,Jubilee Town,Houses
1215,52031046,Lahore,4.0,5.0,6.0,2.0,3.0,1.0,7.86, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14435.0,DHA Phase 6,Punjab,DHA Defence,Houses
1216,52052744,Lahore,,6.0,0.0,1.0,2.0,1.0,5.8, For Sale,"Raiwind Road, Lahore, Punjab, ",Relatively New,2722.0,21308.0,Lake City ,Punjab,Raiwind Road,Houses
1217,52068931,Lahore,,5.0,0.0,1.0,2.0,1.0,9.9, For Sale,"Valencia Housing Society, Lahore, Punjab, ",Under Construction,5445.0,18182.0,Valencia ,Punjab,Valencia Housing Society,Houses
1218,52102539,Lahore,,3.0,4.0,0.0,1.0,0.0,2.35, For Sale,"Johar Town, Lahore, Punjab, ",Undefined,1361.0,17267.0,Johar Town Phase 1,Punjab,Johar Town,Houses
1219,52123263,Lahore,1.0,4.0,5.0,1.0,1.0,1.0,2.15, For Sale,"GT Road, Lahore, Punjab, ",Under Construction,1361.0,15797.0,Bismillah Housing Scheme,Punjab,GT Road,Houses
1220,52042611,Lahore,,5.0,6.0,0.0,2.0,0.0,3.19, For Sale,"Canal Garden, Lahore, Punjab, ",Undefined,2722.0,11719.0,Canal Garden,Punjab,Canal Garden,Houses
1221,49145478,Lahore,4.0,5.0,6.0,1.0,2.0,1.0,11.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,21120.0,DHA Phase 6,Punjab,DHA Defence,Houses
1222,52034760,Lahore,,5.0,7.0,1.0,2.0,1.0,4.5, For Sale,"LDA Avenue, Lahore, Punjab, ",Undefined,5445.0,8264.0,LDA Avenue ,Punjab,LDA Avenue,Houses
1223,52129451,Lahore,2.0,5.0,6.0,1.0,3.0,1.0,1.05, For Sale,"Fateh Garh, Lahore, Punjab, ",Under Construction,1089.0,9642.0,Fateh Garh,Punjab,Fateh Garh,Houses
1224,52111594,Lahore,2.0,3.0,4.0,1.0,2.0,1.0,0.65, For Sale,"Shah Khawar Town, Lahore, Punjab, ",Relatively New,817.0,7956.0,Shah Khawar Town,Punjab,Shah Khawar Town,Houses
1228,52037176,Lahore,2.0,5.0,6.0,0.0,2.0,2.0,3.4, For Sale,"Formanites Housing Scheme, Lahore, Punjab, ",Relatively New,2722.0,12491.0,Formanites Housing Scheme,Punjab,Formanites Housing Scheme,Houses
1229,51726874,Lahore,,3.0,4.0,1.0,2.0,1.0,1.55, For Sale,"Canal Garden, Lahore, Punjab, ",Relatively New,1361.0,11389.0,Canal Gardens ,Punjab,Canal Garden,Houses
1230,52126781,Lahore,4.0,5.0,6.0,1.0,2.0,2.0,7.5, For Sale,"Wapda Town, Lahore, Punjab, ",New Property,5445.0,13774.0,Wapda Town,Punjab,Wapda Town,Houses
1231,51836660,Lahore,1.0,3.0,3.0,1.0,2.0,1.0,2.55, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,18736.0,Paragon City ,Punjab,Paragon City,Houses
1232,52070614,Lahore,1.0,3.0,3.0,1.0,2.0,1.0,2.75, For Sale,"Paragon City, Lahore, Punjab, ",Under Construction,1361.0,20206.0,Paragon City ,Punjab,Paragon City,Houses
1233,47831265,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,7.8, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14325.0,DHA Phase 7,Punjab,DHA Defence,Houses
