City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,Age Possession,area,colony,province,property Type,price
1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,2722.0,13.0,0.0,1.0,3.6
1.0,1.0,3.0,3.0,0.0,2.0,1.0,3.0,1361.0,168.0,0.0,1.0,2.1
1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,2722.0,13.0,0.0,1.0,5.75
1.0,4.0,5.0,6.0,0.0,0.0,0.0,3.0,5445.0,69.0,0.0,1.0,8.11
1.0,4.0,6.0,7.0,2.0,2.0,2.0,3.0,10890.0,70.0,0.0,1.0,17.99
1.0,1.0,3.0,4.0,0.0,2.0,0.0,3.0,1361.0,59.0,0.0,1.0,1.92
1.0,4.0,7.0,8.0,1.0,3.0,1.0,1.0,5445.0,145.0,0.0,1.0,5.45
1.0,1.0,3.0,4.0,0.0,1.0,1.0,3.0,1361.0,140.0,0.0,1.0,2.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4084.0,13.0,0.0,1.0,8.1
1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2722.0,13.0,0.0,1.0,4.4
1.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,1361.0,55.0,0.0,1.0,2.25
1.0,2.0,5.0,6.0,1.0,2.0,2.0,1.0,2722.0,64.0,0.0,1.0,4.5
1.0,6.0,6.0,7.0,3.0,3.0,2.0,1.0,10890.0,64.0,0.0,1.0,14.95
1.0,1.0,3.0,3.0,0.0,2.0,1.0,5.0,681.0,8.0,0.0,1.0,1.06
1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1579.0,135.0,0.0,2.0,3.5
1.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5445.0,61.0,0.0,1.0,5.3
1.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,2450.0,64.0,0.0,1.0,4.0
1.0,2.0,5.0,6.0,1.0,2.0,1.0,3.0,5445.0,32.0,0.0,1.0,6.0
1.0,1.0,3.0,4.0,0.0,1.0,1.0,3.0,1361.0,59.0,0.0,1.0,1.79
1.0,5.0,5.0,6.0,2.0,2.0,2.0,1.0,8712.0,61.0,0.0,1.0,9.75
1.0,5.0,7.0,8.0,2.0,2.0,2.0,1.0,10890.0,61.0,0.0,1.0,13.5
1.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1634.0,66.0,0.0,1.0,3.3
1.0,6.0,6.0,7.0,2.0,3.0,2.0,5.0,11979.0,71.0,0.0,1.0,44.5
1.0,3.0,6.0,6.0,1.0,2.0,2.0,0.0,5445.0,168.0,0.0,1.0,8.75
1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2722.0,13.0,0.0,1.0,3.25
1.0,1.0,5.0,5.0,1.0,1.0,1.0,3.0,4628.0,13.0,0.0,1.0,9.0
1.0,2.0,5.0,6.0,1.0,2.0,1.0,3.0,5445.0,70.0,0.0,1.0,7.99
1.0,4.0,5.0,6.0,2.0,2.0,2.0,1.0,5445.0,64.0,0.0,1.0,6.5
1.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,2722.0,13.0,0.0,1.0,4.7
1.0,4.0,5.0,6.0,1.0,2.0,1.0,3.0,5445.0,168.0,0.0,1.0,7.2
1.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,1361.0,47.0,0.0,1.0,1.58
1.0,1.0,4.0,4.0,0.0,2.0,1.0,3.0,1824.0,142.0,0.0,1.0,3.15
1.0,6.0,5.0,7.0,3.0,3.0,3.0,3.0,10890.0,70.0,0.0,1.0,15.0
1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1497.0,75.0,0.0,0.0,2.0
1.0,3.0,5.0,6.0,1.0,2.0,1.0,3.0,2722.0,32.0,0.0,1.0,4.2
1.0,2.0,6.0,6.0,1.0,2.0,2.0,5.0,2722.0,109.0,0.0,1.0,3.29
1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2722.0,13.0,0.0,1.0,3.15
1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,2450.0,75.0,0.0,2.0,2.75
1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1361.0,141.0,0.0,1.0,1.85
1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1361.0,141.0,0.0,1.0,2.2
1.0,6.0,6.0,7.0,2.0,2.0,2.0,3.0,10890.0,69.0,0.0,1.0,32.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5445.0,72.0,0.0,1.0,15.0
1.0,4.0,8.0,10.0,1.0,2.0,1.0,3.0,1634.0,115.0,0.0,1.0,2.8
1.0,2.0,4.0,5.0,0.0,2.0,1.0,3.0,2722.0,140.0,0.0,1.0,4.3
1.0,4.0,5.0,6.0,2.0,3.0,1.0,3.0,5445.0,73.0,0.0,1.0,7.43
1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1361.0,141.0,0.0,1.0,2.1
1.0,3.0,7.0,5.0,1.0,2.0,0.0,1.0,1361.0,166.0,0.0,1.0,4.5
1.0,4.0,7.0,5.0,1.0,0.0,0.0,1.0,1361.0,166.0,0.0,1.0,2.5
1.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,2722.0,69.0,0.0,1.0,6.95
1.0,1.0,3.0,4.0,0.0,2.0,0.0,3.0,1361.0,51.0,0.0,1.0,1.9
1.0,1.0,5.0,5.0,1.0,2.0,4.0,5.0,1634.0,7.0,0.0,1.0,2.3
1.0,4.0,5.0,5.0,1.0,2.0,1.0,2.0,5445.0,64.0,0.0,1.0,4.8
1.0,4.0,5.0,5.0,1.0,2.0,1.0,2.0,5445.0,66.0,0.0,1.0,4.75
1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1361.0,9.0,0.0,1.0,2.75
1.0,2.0,4.0,4.0,2.0,2.0,1.0,0.0,2722.0,32.0,0.0,1.0,2.95
1.0,4.0,5.0,6.0,2.0,2.0,2.0,5.0,5445.0,73.0,0.0,1.0,6.0
1.0,1.0,4.0,5.0,1.0,2.0,1.0,4.0,5445.0,41.0,0.0,1.0,5.75
1.0,2.0,5.0,6.0,1.0,1.0,1.0,0.0,5445.0,13.0,0.0,1.0,8.45
1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3539.0,7.0,0.0,1.0,4.3
1.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,544.0,90.0,0.0,1.0,0.65
1.0,4.0,6.0,7.0,2.0,3.0,1.0,3.0,5445.0,70.0,0.0,1.0,7.85
1.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,1361.0,140.0,0.0,1.0,2.15
1.0,4.0,2.0,2.0,1.0,1.0,1.0,5.0,1361.0,25.0,0.0,0.0,0.5
1.0,2.0,4.0,5.0,0.0,2.0,1.0,3.0,2722.0,140.0,0.0,1.0,3.95
1.0,2.0,4.0,5.0,0.0,2.0,1.0,3.0,2722.0,140.0,0.0,1.0,5.2
1.0,3.0,5.0,6.0,2.0,2.0,2.0,3.0,5445.0,73.0,0.0,1.0,6.35
1.0,3.0,5.0,6.0,2.0,2.0,2.0,3.0,5445.0,65.0,0.0,1.0,7.5
1.0,2.0,5.0,6.0,1.0,2.0,1.0,3.0,2722.0,50.0,0.0,1.0,2.7
1.0,3.0,5.0,6.0,2.0,2.0,2.0,3.0,2722.0,69.0,0.0,1.0,5.25
1.0,4.0,5.0,6.0,2.0,2.0,1.0,5.0,5445.0,72.0,0.0,1.0,13.0
1.0,2.0,4.0,5.0,2.0,2.0,2.0,5.0,2722.0,73.0,0.0,1.0,5.5
1.0,1.0,3.0,4.0,0.0,2.0,1.0,3.0,1361.0,60.0,0.0,1.0,3.25
1.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,1361.0,141.0,0.0,1.0,1.9
1.0,4.0,5.0,6.0,1.0,2.0,1.0,3.0,5445.0,65.0,0.0,1.0,6.5
1.0,2.0,6.0,6.0,1.0,2.0,2.0,3.0,3812.0,147.0,0.0,1.0,4.9
1.0,2.0,5.0,6.0,1.0,2.0,1.0,3.0,2722.0,32.0,0.0,1.0,4.25
1.0,3.0,5.0,6.0,1.0,2.0,1.0,3.0,2722.0,32.0,0.0,1.0,3.3
1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2722.0,153.0,0.0,1.0,4.9
1.0,4.0,5.0,6.0,2.0,2.0,2.0,1.0,5445.0,62.0,0.0,1.0,7.5
1.0,2.0,3.0,4.0,0.0,2.0,0.0,1.0,1361.0,140.0,0.0,1.0,2.3
1.0,2.0,3.0,4.0,2.0,2.0,0.0,4.0,1089.0,50.0,0.0,1.0,1.7
1.0,4.0,6.0,8.0,1.0,2.0,1.0,0.0,10890.0,156.0,0.0,1.0,20.0
1.0,1.0,5.0,5.0,0.0,1.0,1.0,3.0,2995.0,143.0,0.0,1.0,3.6
1.0,1.0,4.0,5.0,2.0,2.0,1.0,3.0,1361.0,142.0,0.0,1.0,2.1
1.0,2.0,5.0,6.0,1.0,2.0,1.0,3.0,2722.0,26.0,0.0,1.0,2.99
1.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,1361.0,142.0,0.0,1.0,1.7
1.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,3539.0,48.0,0.0,1.0,4.5
1.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,1361.0,88.0,0.0,1.0,1.45
1.0,6.0,8.0,9.0,2.0,3.0,2.0,1.0,10890.0,61.0,0.0,1.0,18.0
1.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,1361.0,59.0,0.0,1.0,1.9
1.0,1.0,4.0,4.0,1.0,2.0,1.0,5.0,1198.0,165.0,0.0,0.0,2.89
1.0,6.0,6.0,5.0,1.0,2.0,0.0,3.0,10890.0,71.0,0.0,1.0,36.0
1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,817.0,6.0,0.0,1.0,0.65
1.0,4.0,5.0,6.0,2.0,2.0,2.0,3.0,5445.0,73.0,0.0,1.0,6.89
1.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,1361.0,59.0,0.0,1.0,2.15
1.0,4.0,5.0,6.0,0.0,0.0,0.0,3.0,5445.0,72.0,0.0,1.0,6.35
1.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,1361.0,142.0,0.0,1.0,2.2
1.0,1.0,4.0,4.0,1.0,2.0,0.0,5.0,1361.0,142.0,0.0,1.0,2.1
1.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,2722.0,88.0,0.0,1.0,2.6
1.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,1361.0,70.0,0.0,1.0,2.2
1.0,1.0,3.0,4.0,0.0,2.0,1.0,3.0,1361.0,60.0,0.0,1.0,2.29
1.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,1361.0,141.0,0.0,1.0,2.2
1.0,2.0,5.0,6.0,1.0,2.0,1.0,5.0,2722.0,167.0,0.0,1.0,3.8
1.0,4.0,5.0,6.0,1.0,2.0,1.0,3.0,5445.0,64.0,0.0,1.0,7.75
1.0,4.0,5.0,6.0,2.0,2.0,1.0,3.0,4084.0,71.0,0.0,1.0,5.45
1.0,1.0,5.0,5.0,0.0,2.0,0.0,3.0,1361.0,110.0,0.0,1.0,1.85
1.0,1.0,5.0,5.0,1.0,2.0,1.0,4.0,1361.0,110.0,0.0,1.0,1.87
1.0,4.0,5.0,6.0,2.0,3.0,1.0,3.0,5445.0,70.0,0.0,1.0,7.86
1.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,1361.0,43.0,0.0,1.0,2.15
1.0,4.0,5.0,6.0,1.0,2.0,1.0,3.0,5445.0,70.0,0.0,1.0,11.5
1.0,2.0,5.0,6.0,1.0,3.0,1.0,5.0,1089.0,87.0,0.0,1.0,1.05
1.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,817.0,161.0,0.0,1.0,0.65
1.0,2.0,5.0,6.0,0.0,2.0,2.0,3.0,2722.0,88.0,0.0,1.0,3.4
1.0,4.0,5.0,6.0,1.0,2.0,2.0,1.0,5445.0,170.0,0.0,1.0,7.5
1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,1361.0,140.0,0.0,1.0,2.55
1.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,1361.0,140.0,0.0,1.0,2.75
1.0,4.0,5.0,6.0,2.0,2.0,1.0,3.0,5445.0,72.0,0.0,1.0,7.8
1.0,1.0,5.0,6.0,1.0,2.0,1.0,3.0,1634.0,7.0,0.0,1.0,2.3
1.0,1.0,5.0,6.0,1.0,2.0,1.0,3.0,1634.0,7.0,0.0,1.0,2.28
1.0,1.0,5.0,6.0,1.0,2.0,0.0,3.0,1361.0,7.0,0.0,1.0,1.88
1.0,1.0,5.0,6.0,1.0,2.0,0.0,3.0,1634.0,7.0,0.0,1.0,2.25
0.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1746.0,44.0,1.0,0.0,3.5
0.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,3501.0,124.0,1.0,0.0,10.0
0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1899.0,42.0,1.0,0.0,3.3
0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,999.0,53.0,1.0,0.0,1.15
0.0,2.0,5.0,6.0,1.0,2.0,1.0,0.0,4500.0,68.0,1.0,1.0,10.5
0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1503.0,136.0,1.0,0.0,3.6
0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,684.0,85.0,1.0,0.0,0.75
0.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,3150.0,86.0,1.0,1.0,7.8
0.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,1080.0,97.0,1.0,1.0,1.85
0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,2403.0,136.0,1.0,3.0,5.5
0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1125.0,32.0,1.0,1.0,0.93
0.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,1179.0,92.0,1.0,0.0,1.15
0.0,3.0,6.0,4.0,0.0,2.0,0.0,2.0,5400.0,136.0,1.0,1.0,15.0
0.0,1.0,4.0,5.0,2.0,2.0,0.0,0.0,1800.0,136.0,1.0,1.0,7.0
0.0,2.0,4.0,6.0,1.0,1.0,1.0,3.0,2799.0,53.0,1.0,0.0,5.5
0.0,2.0,6.0,7.0,1.0,2.0,1.0,3.0,1800.0,97.0,1.0,1.0,3.25
0.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,5805.0,97.0,1.0,1.0,7.5
0.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,4500.0,18.0,1.0,1.0,8.9
0.0,3.0,6.0,6.0,0.0,0.0,0.0,3.0,3600.0,134.0,1.0,1.0,8.0
0.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2700.0,18.0,1.0,0.0,4.05
0.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,3375.0,18.0,1.0,1.0,7.83
0.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,999.0,158.0,1.0,0.0,0.9
0.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,999.0,159.0,1.0,0.0,0.9
0.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,1080.0,131.0,1.0,1.0,2.0
0.0,2.0,5.0,6.0,1.0,2.0,1.0,3.0,1440.0,126.0,1.0,1.0,3.5
0.0,2.0,6.0,7.0,1.0,1.0,1.0,3.0,2448.0,32.0,1.0,1.0,2.8
0.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1251.0,53.0,1.0,0.0,3.1
0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1368.0,32.0,1.0,1.0,1.33
0.0,2.0,5.0,5.0,1.0,2.0,1.0,3.0,3375.0,19.0,1.0,1.0,6.0
0.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,3375.0,19.0,1.0,1.0,6.2
0.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,2700.0,136.0,1.0,3.0,4.9
0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1800.0,68.0,1.0,0.0,2.2
0.0,3.0,7.0,7.0,0.0,1.0,1.0,4.0,4500.0,74.0,1.0,1.0,16.5
0.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2304.0,42.0,1.0,0.0,8.0
0.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3150.0,32.0,1.0,1.0,1.78
0.0,2.0,5.0,6.0,1.0,1.0,1.0,3.0,4500.0,32.0,1.0,1.0,5.5
0.0,2.0,5.0,6.0,0.0,0.0,0.0,1.0,3600.0,97.0,1.0,1.0,8.25
0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,2700.0,18.0,1.0,0.0,3.82
0.0,4.0,5.0,6.0,2.0,2.0,2.0,3.0,1098.0,118.0,1.0,0.0,1.45
0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1449.0,92.0,1.0,0.0,1.45
0.0,1.0,6.0,8.0,1.0,2.0,2.0,1.0,2700.0,92.0,1.0,1.0,7.5
0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1980.0,92.0,1.0,3.0,1.85
0.0,3.0,5.0,5.0,1.0,2.0,1.0,5.0,4500.0,28.0,1.0,1.0,4.05
0.0,1.0,4.0,5.0,0.0,2.0,0.0,1.0,2160.0,130.0,1.0,1.0,4.25
0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,1449.0,92.0,1.0,0.0,2.0
0.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1647.0,92.0,1.0,0.0,2.25
0.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,1125.0,32.0,1.0,1.0,0.75
0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4203.0,124.0,1.0,0.0,9.5
0.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,2115.0,32.0,1.0,1.0,1.42
0.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1755.0,78.0,1.0,0.0,2.4
0.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,2403.0,92.0,1.0,0.0,2.7
0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,1647.0,53.0,1.0,0.0,2.25
0.0,3.0,6.0,7.0,0.0,2.0,2.0,3.0,1080.0,92.0,1.0,1.0,4.0
0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1800.0,32.0,1.0,1.0,2.4
0.0,3.0,6.0,8.0,1.0,2.0,1.0,3.0,1098.0,131.0,1.0,0.0,0.58
0.0,2.0,5.0,6.0,1.0,1.0,1.0,3.0,3375.0,19.0,1.0,0.0,4.4
0.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1422.0,101.0,1.0,0.0,5.4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1692.0,89.0,1.0,0.0,3.2
0.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2115.0,32.0,1.0,1.0,1.35
0.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3375.0,19.0,1.0,1.0,6.0
0.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,3204.0,84.0,1.0,0.0,12.75
0.0,4.0,6.0,6.0,1.0,2.0,2.0,0.0,4500.0,68.0,1.0,1.0,9.25
0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,2502.0,136.0,1.0,2.0,6.25
0.0,2.0,6.0,7.0,1.0,2.0,1.0,3.0,2160.0,152.0,1.0,1.0,3.85
0.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,1368.0,32.0,1.0,1.0,1.35
0.0,4.0,4.0,4.0,2.0,2.0,0.0,3.0,1080.0,92.0,1.0,1.0,2.1
0.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,4500.0,32.0,1.0,1.0,5.5
0.0,1.0,5.0,7.0,1.0,3.0,1.0,3.0,4500.0,74.0,1.0,1.0,13.0
0.0,2.0,6.0,7.0,2.0,2.0,2.0,3.0,4500.0,70.0,1.0,1.0,14.75
0.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,4500.0,86.0,1.0,1.0,9.8
0.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,1800.0,92.0,1.0,0.0,2.75
0.0,3.0,6.0,5.0,0.0,1.0,1.0,3.0,3150.0,86.0,1.0,1.0,7.4
0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2160.0,92.0,1.0,1.0,5.4
0.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,3375.0,19.0,1.0,1.0,6.35
0.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,4500.0,86.0,1.0,1.0,10.8
0.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,2745.0,17.0,1.0,0.0,5.5
0.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,1080.0,97.0,1.0,1.0,1.5
0.0,1.0,6.0,7.0,0.0,2.0,0.0,4.0,1800.0,97.0,1.0,1.0,3.0
0.0,1.0,3.0,3.0,0.0,1.0,1.0,3.0,1125.0,32.0,1.0,1.0,1.2
0.0,2.0,6.0,6.0,2.0,2.0,1.0,2.0,4500.0,70.0,1.0,1.0,12.5
0.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,900.0,138.0,1.0,0.0,1.1
0.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,1080.0,154.0,1.0,1.0,1.12
0.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,2070.0,127.0,1.0,3.0,2.4
0.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,2970.0,18.0,1.0,0.0,4.7
0.0,1.0,4.0,5.0,1.0,2.0,1.0,5.0,1080.0,49.0,1.0,1.0,3.07
0.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1701.0,112.0,1.0,0.0,2.4
0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1503.0,132.0,1.0,0.0,2.15
0.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,1746.0,70.0,1.0,0.0,2.85
0.0,1.0,4.0,6.0,1.0,2.0,1.0,3.0,1080.0,152.0,1.0,1.0,1.85
0.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1440.0,92.0,1.0,1.0,4.5
0.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1701.0,105.0,1.0,0.0,3.5
0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,900.0,130.0,1.0,0.0,0.58
0.0,2.0,3.0,3.0,0.0,1.0,0.0,3.0,1503.0,111.0,1.0,0.0,1.3
0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2349.0,42.0,1.0,0.0,5.75
0.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,8100.0,72.0,1.0,1.0,4.75
0.0,1.0,5.0,5.0,0.0,1.0,1.0,3.0,3699.0,21.0,1.0,0.0,5.4
0.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,1701.0,21.0,1.0,0.0,5.4
0.0,1.0,6.0,6.0,1.0,2.0,1.0,5.0,3600.0,92.0,1.0,1.0,8.9
0.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,4500.0,86.0,1.0,1.0,10.25
0.0,1.0,3.0,4.0,1.0,2.0,0.0,3.0,1404.0,68.0,1.0,0.0,1.9
0.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,2196.0,112.0,1.0,0.0,3.15
0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,7128.0,101.0,1.0,0.0,2.99
0.0,2.0,5.0,5.0,0.0,2.0,0.0,2.0,1080.0,97.0,1.0,1.0,3.75
0.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,2448.0,42.0,1.0,0.0,8.0
0.0,1.0,3.0,4.0,0.0,2.0,1.0,3.0,1998.0,53.0,1.0,0.0,2.6
0.0,2.0,2.0,3.0,0.0,1.0,1.0,5.0,1251.0,125.0,1.0,0.0,1.38
0.0,3.0,5.0,6.0,2.0,1.0,2.0,3.0,5400.0,70.0,1.0,1.0,11.0
0.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,540.0,162.0,1.0,0.0,0.36
0.0,2.0,3.0,3.0,0.0,1.0,2.0,4.0,2556.0,92.0,1.0,0.0,3.0
0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1953.0,5.0,1.0,0.0,4.9
0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1152.0,76.0,1.0,0.0,0.95
0.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1998.0,97.0,1.0,0.0,3.0
0.0,4.0,5.0,6.0,2.0,3.0,1.0,3.0,1080.0,117.0,1.0,1.0,1.38
0.0,4.0,6.0,7.0,2.0,3.0,1.0,3.0,2160.0,54.0,1.0,1.0,4.5
0.0,2.0,8.0,9.0,1.0,2.0,2.0,5.0,3600.0,97.0,1.0,1.0,14.0
0.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1701.0,112.0,1.0,0.0,2.29
0.0,1.0,5.0,5.0,1.0,1.0,0.0,1.0,4500.0,86.0,1.0,1.0,10.5
0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,900.0,136.0,1.0,3.0,2.2
0.0,1.0,3.0,3.0,0.0,1.0,1.0,3.0,1800.0,136.0,1.0,2.0,3.5
0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2250.0,136.0,1.0,3.0,4.25
