Unnamed: 0,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type,area_room_ratio
1080,52112925,Lahore,1.0,4.0,3.0,1.0,2.0,1.0,2.75, For Sale,"Allama Iqbal Town, Lahore, Punjab, ",Old Property,1361.0,20206.0,Al Ahmadlama Iqbal Town,Punjab,Allama Iqbal Town,Houses,340.25
1081,52031422,Lahore,2.0,4.0,4.0,2.0,2.0,1.0,2.95, For Sale,"Bahria Town, Lahore, Punjab, ",Moderately Old,2722.0,10838.0,Bahria Town ,Punjab,Bahria Town,Houses,680.5
1082,52119145,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.0, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,11019.0,DHA Phase 7 ,Punjab,DHA Defence,Houses,1089.0
1086,49763489,Lahore,1.0,4.0,5.0,1.0,2.0,1.0,5.75, For Sale,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab, ",Undefined,5445.0,10560.0,Bankers Avenue Cooperative Housing Society,Punjab,Bankers Avenue Cooperative Housing Society,Houses,1361.25
1087,51722311,Lahore,2.0,5.0,6.0,1.0,1.0,1.0,8.45, For Sale,"Askari, Lahore, Punjab, ",Moderately Old,5445.0,15519.0,Askari 10 ,Punjab,Askari,Houses,1089.0
1088,50809680,Lahore,1.0,3.0,3.0,1.0,1.0,1.0,4.3, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,3539.0,12150.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses,1179.6666666666667
1089,52100745,Lahore,1.0,4.0,4.0,1.0,1.0,1.0,0.65, For Sale,"Gulberg, Lahore, Punjab, ",Relatively New,544.0,11949.0,Gulberg,Punjab,Gulberg,Houses,136.0
1093,50989105,Lahore,4.0,6.0,7.0,2.0,3.0,1.0,7.85, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14417.0,DHA Phase 6,Punjab,DHA Defence,Houses,907.5
1097,52132837,Lahore,4.0,3.0,4.0,1.0,1.0,1.0,2.15, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,15797.0,Paragon City ,Punjab,Paragon City,Houses,453.6666666666667
1104,52134944,Lahore,4.0,2.0,2.0,1.0,1.0,1.0,0.5, For Sale,"Bahria Orchard, Lahore, Punjab, ",Under Construction,1361.0,3674.0,Bahria Orchard,Punjab,Bahria Orchard,Flats,680.5
1106,52113395,Lahore,2.0,4.0,5.0,0.0,2.0,1.0,3.95, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,2722.0,14511.0,Paragon City ,Punjab,Paragon City,Houses,680.5
1107,52113420,Lahore,2.0,4.0,5.0,0.0,2.0,1.0,5.2, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,2722.0,19104.0,Paragon City ,Punjab,Paragon City,Houses,680.5
1108,52092808,Lahore,3.0,5.0,6.0,2.0,2.0,2.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.0,DHA Phase 7 ,Punjab,DHA Defence,Houses,1089.0
1109,52098356,Lahore,3.0,5.0,6.0,2.0,2.0,2.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13774.0,DHA Phase 3 ,Punjab,DHA Defence,Houses,1089.0
1114,52096119,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,2.7, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Relatively New,2722.0,9919.0,Central Park ,Punjab,Central Park Housing Scheme,Houses,544.4
1119,52093079,Lahore,3.0,5.0,6.0,2.0,2.0,2.0,5.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,2722.0,19287.0,DHA Phase 5 ,Punjab,DHA Defence,Houses,544.4
1121,52127840,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,13.0, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,23875.0,DHA Phase 7,Punjab,DHA Defence,Houses,1089.0
1125,52066168,Lahore,2.0,4.0,5.0,2.0,2.0,2.0,5.5, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,2722.0,20206.0,DHA Phase 7 ,Punjab,DHA Defence,Houses,680.5
1126,52088665,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,3.25, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,23880.0,DHA 9 Town ,Punjab,DHA Defence,Houses,453.6666666666667
1127,52116326,Lahore,2.0,4.0,3.0,1.0,2.0,1.0,1.9, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,13960.0,Park View City,Punjab,Park View City,Houses,340.25
1128,50917380,Lahore,4.0,5.0,6.0,1.0,2.0,1.0,6.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11938.0,DHA Phase 3 ,Punjab,DHA Defence,Houses,1089.0
1129,52127853,Lahore,2.0,6.0,6.0,1.0,2.0,2.0,4.9, For Sale,"Punjab Small Industries Colony, Lahore, Punjab, ",Relatively New,3812.0,12854.0,Punjab Small Industries Colony ,Punjab,Punjab Small Industries Colony,Houses,635.3333333333334
1132,52065630,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,4.25, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,2722.0,15614.0,Bahria Town ,Punjab,Bahria Town,Houses,544.4
1134,49438144,Lahore,3.0,5.0,6.0,1.0,2.0,1.0,3.3, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,2722.0,12123.0,Bahria Town ,Punjab,Bahria Town,Houses,544.4
1136,51138818,Lahore,1.0,3.0,3.0,1.0,1.0,1.0,4.9, For Sale,"Sabzazar Scheme, Lahore, Punjab, ",Relatively New,2722.0,18001.0,Sabzazar Scheme,Punjab,Sabzazar Scheme,Houses,907.3333333333334
1138,51796143,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,5445.0,13774.0,DHA Phase 1 ,Punjab,DHA Defence,Houses,1089.0
1139,52084195,Lahore,2.0,3.0,4.0,0.0,2.0,0.0,2.3, For Sale,"Paragon City, Lahore, Punjab, ",New Property,1361.0,16899.0,Paragon City ,Punjab,Paragon City,Houses,453.6666666666667
1146,52123606,Lahore,2.0,3.0,4.0,2.0,2.0,0.0,1.7, For Sale,"Central Park Housing Scheme, Lahore, Punjab, ",Undefined,1089.0,15611.0,Central Park ,Punjab,Central Park Housing Scheme,Houses,363.0
1151,52010884,Lahore,4.0,6.0,8.0,1.0,2.0,1.0,20.0, For Sale,"Cantt, Lahore, Punjab, ",Moderately Old,10890.0,18365.0,Sarfaraz Rafiqui Road,Punjab,Cantt,Houses,1815.0
1153,51872930,Lahore,1.0,5.0,5.0,0.0,1.0,1.0,3.6, For Sale,"Public Health Society, Lahore, Punjab, ",Relatively New,2995.0,12020.0,Public Health Society ,Punjab,Public Health Society,Houses,599.0
1154,52075032,Lahore,1.0,4.0,5.0,2.0,2.0,1.0,2.1, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,15430.0,Park View City ,Punjab,Park View City,Houses,340.25
1155,52124188,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,2.99, For Sale,"Bahria Orchard, Lahore, Punjab, ",Relatively New,2722.0,10985.0,Bahria Orchard Phase 1 ,Punjab,Bahria Orchard,Houses,544.4
1156,51600917,Lahore,2.0,4.0,5.0,1.0,2.0,1.0,1.7, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,12491.0,Park View City ,Punjab,Park View City,Houses,340.25
1161,51903702,Lahore,2.0,0.0,0.0,1.0,1.0,1.0,4.5, For Sale,"Canal View, Lahore, Punjab, ",Undefined,3539.0,12715.0,Canal View,Punjab,Canal View,Houses,inf
1163,52028681,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,1.45, For Sale,"Formanites Housing Scheme, Lahore, Punjab, ",Relatively New,1361.0,10654.0,Formanites Housing Scheme,Punjab,Formanites Housing Scheme,Houses,453.6666666666667
1164,52007183,Lahore,6.0,8.0,9.0,2.0,3.0,2.0,18.0, For Sale,"DHA Defence, Lahore, Punjab, ",New Property,10890.0,16529.0,DHA Phase 1,Punjab,DHA Defence,Houses,1361.25
1166,51905169,Lahore,1.0,3.0,5.0,1.0,2.0,1.0,1.9, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,13960.0,DHA 9 Town,Punjab,DHA Defence,Houses,453.6666666666667
1168,50314512,Lahore,1.0,4.0,4.0,1.0,2.0,1.0,2.89, For Sale,"Gulberg, Lahore, Punjab, ",Under Construction,1198.0,24124.0,The Opus Luxury Residence,Punjab,Gulberg,Flats,299.5
1172,52124233,Lahore,6.0,6.0,5.0,1.0,2.0,0.0,36.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,10890.0,33058.0,DHA Phase 6 ,Punjab,DHA Defence,Houses,1815.0
1175,52044287,Lahore,1.0,2.0,2.0,1.0,2.0,1.0,0.65, For Sale,"Al Haram Garden, Lahore, Punjab, ",Relatively New,817.0,7956.0,Al Ahmad Haram Garden,Punjab,Al Haram Garden,Houses,408.5
1178,51873367,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,6.89, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,12654.0,DHA Phase 7 ,Punjab,DHA Defence,Houses,1089.0
1179,52041763,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,2.15, For Sale,"DHA Defence, Lahore, Punjab, ",Undefined,1361.0,15797.0,DHA 9 Town,Punjab,DHA Defence,Houses,453.6666666666667
1184,52081817,Lahore,4.0,5.0,6.0,0.0,0.0,0.0,6.35, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11662.0,DHA Phase 7,Punjab,DHA Defence,Houses,1089.0
1187,52077521,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,2.2, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,16165.0,Park View City ,Punjab,Park View City,Houses,453.6666666666667
1188,52077270,Lahore,1.0,4.0,4.0,1.0,2.0,0.0,2.1, For Sale,"Park View City, Lahore, Punjab, ",Under Construction,1361.0,15430.0,Park View City ,Punjab,Park View City,Houses,340.25
1192,49723075,Lahore,4.0,3.0,4.0,1.0,2.0,1.0,2.6, For Sale,"Formanites Housing Scheme, Lahore, Punjab, ",Relatively New,2722.0,9552.0,Formanites Housing Scheme,Punjab,Formanites Housing Scheme,Houses,907.3333333333334
1196,51991021,Lahore,1.0,3.0,4.0,1.0,2.0,1.0,2.2, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,16165.0,DHA Phase 6,Punjab,DHA Defence,Houses,453.6666666666667
1197,52065188,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,2.29, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,16826.0,DHA 9 Town ,Punjab,DHA Defence,Houses,453.6666666666667
1202,51483407,Lahore,1.0,4.0,4.0,2.0,2.0,1.0,2.2, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,16165.0,Park View City,Punjab,Park View City,Houses,340.25
1206,52127712,Lahore,2.0,5.0,6.0,1.0,2.0,1.0,3.8, For Sale,"UET Housing Society, Lahore, Punjab, ",Under Construction,2722.0,13960.0,UET Housing Society ,Punjab,UET Housing Society,Houses,544.4
1211,49186552,Lahore,4.0,5.0,6.0,1.0,2.0,1.0,7.75, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14233.0,DHA Phase 3,Punjab,DHA Defence,Houses,1089.0
1212,51867260,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,5.45, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,4084.0,13345.0,DHA Phase 6 ,Punjab,DHA Defence,Houses,816.8
1213,47201834,Lahore,1.0,5.0,5.0,0.0,2.0,0.0,1.85, For Sale,"Jubilee Town, Lahore, Punjab, ",Relatively New,1361.0,13593.0,Jubilee Town ,Punjab,Jubilee Town,Houses,272.2
1214,46333032,Lahore,1.0,5.0,5.0,1.0,2.0,1.0,1.87, For Sale,"Jubilee Town, Lahore, Punjab, ",Undefined,1361.0,13740.0,Jubilee Town ,Punjab,Jubilee Town,Houses,272.2
1215,52031046,Lahore,4.0,5.0,6.0,2.0,3.0,1.0,7.86, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14435.0,DHA Phase 6,Punjab,DHA Defence,Houses,1089.0
1219,52123263,Lahore,1.0,4.0,5.0,1.0,1.0,1.0,2.15, For Sale,"GT Road, Lahore, Punjab, ",Under Construction,1361.0,15797.0,Bismillah Housing Scheme,Punjab,GT Road,Houses,340.25
1221,49145478,Lahore,4.0,5.0,6.0,1.0,2.0,1.0,11.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,21120.0,DHA Phase 6,Punjab,DHA Defence,Houses,1089.0
1223,52129451,Lahore,2.0,5.0,6.0,1.0,3.0,1.0,1.05, For Sale,"Fateh Garh, Lahore, Punjab, ",Under Construction,1089.0,9642.0,Fateh Garh,Punjab,Fateh Garh,Houses,217.8
1224,52111594,Lahore,2.0,3.0,4.0,1.0,2.0,1.0,0.65, For Sale,"Shah Khawar Town, Lahore, Punjab, ",Relatively New,817.0,7956.0,Shah Khawar Town,Punjab,Shah Khawar Town,Houses,272.3333333333333
1228,52037176,Lahore,2.0,5.0,6.0,0.0,2.0,2.0,3.4, For Sale,"Formanites Housing Scheme, Lahore, Punjab, ",Relatively New,2722.0,12491.0,Formanites Housing Scheme,Punjab,Formanites Housing Scheme,Houses,544.4
1230,52126781,Lahore,4.0,5.0,6.0,1.0,2.0,2.0,7.5, For Sale,"Wapda Town, Lahore, Punjab, ",New Property,5445.0,13774.0,Wapda Town,Punjab,Wapda Town,Houses,1089.0
1231,51836660,Lahore,1.0,3.0,3.0,1.0,2.0,1.0,2.55, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,18736.0,Paragon City ,Punjab,Paragon City,Houses,453.6666666666667
1232,52070614,Lahore,1.0,3.0,3.0,1.0,2.0,1.0,2.75, For Sale,"Paragon City, Lahore, Punjab, ",Under Construction,1361.0,20206.0,Paragon City ,Punjab,Paragon City,Houses,453.6666666666667
1233,47831265,Lahore,4.0,5.0,6.0,2.0,2.0,1.0,7.8, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14325.0,DHA Phase 7,Punjab,DHA Defence,Houses,1089.0
1234,51879461,Lahore,1.0,5.0,6.0,1.0,2.0,1.0,2.3, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,1634.0,14076.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses,326.8
1235,51928566,Lahore,1.0,5.0,6.0,1.0,2.0,1.0,2.28, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,1634.0,13953.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses,326.8
1236,52076895,Lahore,1.0,5.0,6.0,1.0,2.0,0.0,1.88, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,1361.0,13813.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses,272.2
1237,52077022,Lahore,1.0,5.0,6.0,1.0,2.0,0.0,2.25, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,1634.0,13770.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses,326.8
1243,52131585,Karachi,1.0,3.0,4.0,0.0,1.0,1.0,3.5, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1746.0,20046.0,Bukhari Commercial Area,Sindh,DHA Defence,Flats,582.0
1246,51879719,Karachi,2.0,5.0,7.0,1.0,1.0,1.0,10.0, For Sale,"Navy Housing Scheme Karsaz, Karachi, Sindh, ",New Property,3501.0,28563.0,Navy Housing Scheme Karsaz,Sindh,Navy Housing Scheme Karsaz,Flats,700.2
1247,52030914,Karachi,1.0,3.0,4.0,1.0,1.0,1.0,3.3, For Sale," Island, Karachi, Sindh, ",New Property,1899.0,17378.0,Bath Island,Sindh, Island,Flats,633.0
1250,52115983,Karachi,1.0,2.0,2.0,1.0,1.0,1.0,1.15, For Sale,"Clifton, Karachi, Sindh, ",New Property,999.0,11512.0,Clifton ,Sindh,Clifton,Flats,499.5
1251,52004353,Karachi,2.0,5.0,6.0,1.0,2.0,1.0,10.5, For Sale,"DHA Defence, Karachi, Sindh, ",Moderately Old,4500.0,23333.0,DHA Phase 5,Sindh,DHA Defence,Houses,900.0
1254,51977406,Karachi,1.0,3.0,4.0,1.0,1.0,1.0,3.6, For Sale,"Jamshed Town, Karachi, Sindh, ",New Property,1503.0,23952.0,PECHS Block 2,Sindh,Jamshed Town,Flats,501.0
1259,52041012,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,0.75, For Sale,"Malir, Karachi, Sindh, ",Relatively New,684.0,10965.0,Falaknaz Presidency,Sindh,Malir,Flats,228.0
1261,51379349,Karachi,2.0,4.0,5.0,1.0,1.0,1.0,7.8, For Sale,"Malir, Karachi, Sindh, ",Relatively New,3150.0,24762.0,Falcon Complex New Malir,Sindh,Malir,Houses,787.5
1263,52020553,Karachi,2.0,4.0,4.0,1.0,2.0,1.0,1.85, For Sale,"Gadap Town, Karachi, Sindh, ",Relatively New,1080.0,17130.0,Gulshan,Sindh,Gadap Town,Houses,270.0
1265,52093451,Karachi,1.0,4.0,4.0,0.0,1.0,0.0,5.5, For Sale,"Jamshed Town, Karachi, Sindh, ",Relatively New,2403.0,22888.0,PECHS Block 2,Sindh,Jamshed Town,Upper,600.75
1266,52095758,Karachi,2.0,2.0,2.0,1.0,1.0,1.0,0.93, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,8267.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses,562.5
1267,52041718,Karachi,3.0,3.0,4.0,3.0,2.0,1.0,1.15, For Sale,Gulistan,Old Property,1179.0,9754.0,Gulistan,Sindh,Gulistan,Flats,393.0
1268,50729956,Karachi,3.0,6.0,4.0,0.0,2.0,0.0,15.0, For Sale,"Jamshed Town, Karachi, Sindh, ",Old Property,5400.0,27778.0,PECHS Block 2,Sindh,Jamshed Town,Houses,900.0
1269,50792559,Karachi,1.0,4.0,5.0,2.0,2.0,0.0,7.0, For Sale,"Jamshed Town, Karachi, Sindh, ",Moderately Old,1800.0,38889.0,PECHS Block 2,Sindh,Jamshed Town,Houses,450.0
1272,51204558,Karachi,2.0,4.0,6.0,1.0,1.0,1.0,5.5, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,2799.0,19650.0,Clifton ,Sindh,Clifton,Flats,699.75
1274,52093454,Karachi,2.0,6.0,7.0,1.0,2.0,1.0,3.25, For Sale,"Gadap Town, Karachi, Sindh, ",Relatively New,1800.0,18056.0,Gulshan,Sindh,Gadap Town,Houses,300.0
1275,52061911,Karachi,1.0,3.0,3.0,1.0,2.0,0.0,7.5, For Sale,"Gadap Town, Karachi, Sindh, ",Relatively New,5805.0,12920.0,Gulshan,Sindh,Gadap Town,Houses,1935.0
1277,51962338,Karachi,4.0,5.0,5.0,1.0,1.0,1.0,8.9, For Sale,"Cantt, Karachi, Sindh, ",New Property,4500.0,19778.0,Askari 5 ,Sindh,Cantt,Houses,900.0
1281,50572152,Karachi,3.0,6.0,6.0,0.0,0.0,0.0,8.0, For Sale,Old Ravians Co,Relatively New,3600.0,22222.0,Old Ravians Co,Sindh,Old Ravians Co,Houses,600.0
1287,51163939,Karachi,1.0,3.0,3.0,1.0,1.0,1.0,4.05, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,2700.0,15000.0,Askari 5 ,Sindh,Cantt,Flats,900.0
1292,52068082,Karachi,2.0,5.0,5.0,1.0,1.0,1.0,7.83, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,23200.0,Askari 5 ,Sindh,Cantt,Houses,675.0
1293,52134301,Karachi,1.0,2.0,3.0,1.0,1.0,1.0,0.9, For Sale,"Scheme 33, Karachi, Sindh, ",Under Construction,999.0,9009.0,Scheme 33,Sindh,Scheme 33,Flats,499.5
1294,52134275,Karachi,1.0,3.0,3.0,1.0,1.0,1.0,0.9, For Sale,"Scheme 33, Karachi, Sindh, ",Under Construction,999.0,9009.0,Sector 25,Sindh,Scheme 33,Flats,333.0
1296,52062974,Karachi,1.0,2.0,2.0,0.0,1.0,0.0,2.0, For Sale,"North Karachi, Karachi, Sindh, ",Relatively New,1080.0,18519.0,North Karachi ,Sindh,North Karachi,Houses,540.0
1297,52057775,Karachi,2.0,5.0,6.0,1.0,2.0,1.0,3.5, For Sale,"Naya Nazimabad, Karachi, Sindh, ",Relatively New,1440.0,24306.0,Naya Nazimabad ,Sindh,Naya Nazimabad,Houses,288.0
1299,51894777,Karachi,2.0,6.0,7.0,1.0,1.0,1.0,2.8, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2448.0,11438.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses,408.0
1301,48689613,Karachi,1.0,2.0,3.0,1.0,1.0,1.0,3.1, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,1251.0,24780.0,Clifton ,Sindh,Clifton,Flats,625.5
1304,51877668,Karachi,1.0,2.0,2.0,0.0,1.0,2.0,1.33, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Old Property,1368.0,9722.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses,684.0
1305,45138560,Karachi,2.0,5.0,5.0,1.0,2.0,1.0,6.0, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,17778.0,Askari 6,Sindh,Cantt,Houses,675.0
1306,44838384,Karachi,2.0,5.0,1.0,1.0,1.0,1.0,6.2, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,18370.0,Askari 6,Sindh,Cantt,Houses,675.0
1307,52093386,Karachi,1.0,4.0,4.0,1.0,1.0,1.0,4.9, For Sale,"Jamshed Town, Karachi, Sindh, ",Relatively New,2700.0,18148.0,PECHS Block 2,Sindh,Jamshed Town,Upper,675.0
1309,52101693,Karachi,1.0,3.0,3.0,0.0,1.0,1.0,2.2, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1800.0,12222.0,DHA Phase 5,Sindh,DHA Defence,Flats,600.0
1310,51805050,Karachi,3.0,7.0,7.0,0.0,1.0,1.0,16.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,36667.0,DHA Phase 8,Sindh,DHA Defence,Houses,642.8571428571429
1312,51951989,Karachi,1.0,3.0,3.0,2.0,1.0,2.0,8.0, For Sale," Island, Karachi, Sindh, ",Relatively New,2304.0,34722.0,Bath Island,Sindh, Island,Flats,768.0
1313,51877670,Karachi,3.0,4.0,4.0,1.0,1.0,1.0,1.78, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",New Property,3150.0,5651.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses,787.5
1316,52034857,Karachi,2.0,5.0,6.0,1.0,1.0,1.0,5.5, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,4500.0,12222.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses,900.0
1317,52011323,Karachi,2.0,5.0,6.0,0.0,0.0,0.0,8.25, For Sale,Gulshan,New Property,3600.0,22917.0,Gulshan,Sindh,Gulshan,Houses,720.0
1318,51986548,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,3.82, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,2700.0,14148.0,Askari 5 ,Sindh,Cantt,Flats,900.0
1319,52011360,Karachi,4.0,5.0,6.0,2.0,2.0,2.0,1.45, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,1098.0,13206.0,Malir Cantonment,Sindh,Cantt,Flats,219.6
1321,49942061,Karachi,1.0,3.0,3.0,0.0,1.0,1.0,1.45, For Sale,Gulistan,New Property,1449.0,10007.0,Gulistan,Sindh,Gulistan,Flats,483.0
1322,48799899,Karachi,1.0,6.0,8.0,1.0,2.0,2.0,7.5, For Sale,Gulistan,New Property,2700.0,27778.0,Gulistan,Sindh,Gulistan,Houses,450.0
1324,46085146,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,1.85, For Sale,Gulistan,Relatively New,1980.0,9343.0,Gulistan,Sindh,Gulistan,Upper,660.0
1325,51877671,Karachi,3.0,5.0,5.0,1.0,2.0,1.0,4.05, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Under Construction,4500.0,9000.0,Bahria Paradise,Sindh,Bahria Town Karachi,Houses,900.0
1326,50836828,Karachi,1.0,4.0,5.0,0.0,2.0,0.0,4.25, For Sale,"North Karachi, Karachi, Sindh, ",New Property,2160.0,19676.0,North Karachi,Sindh,North Karachi,Houses,540.0
1332,51938189,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,2.0, For Sale,Gulistan,Relatively New,1449.0,13803.0,Gulistan,Sindh,Gulistan,Flats,483.0
1333,51925067,Karachi,1.0,3.0,3.0,2.0,1.0,1.0,2.25, For Sale,Gulistan,Old Property,1647.0,13661.0,Gulistan,Sindh,Gulistan,Flats,549.0
1335,51988199,Karachi,3.0,3.0,3.0,1.0,2.0,1.0,0.75, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Moderately Old,1125.0,6667.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses,375.0
1337,25757819,Karachi,1.0,1.0,1.0,1.0,1.0,2.0,9.5, For Sale,"Navy Housing Scheme Karsaz, Karachi, Sindh, ",Relatively New,4203.0,22603.0,Navy Housing Scheme Karsaz,Sindh,Navy Housing Scheme Karsaz,Flats,4203.0
1338,52014665,Karachi,2.0,3.0,4.0,1.0,1.0,1.0,1.42, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2115.0,6714.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses,705.0
1339,52070403,Karachi,4.0,2.0,2.0,2.0,1.0,1.0,2.4, For Sale,"Defence View Society, Karachi, Sindh, ",Undefined,1755.0,13675.0,Defence View Society,Sindh,Defence View Society,Flats,877.5
1340,46892219,Karachi,1.0,4.0,4.0,1.0,1.0,1.0,2.7, For Sale,Gulistan,Relatively New,2403.0,11236.0,Gulistan,Sindh,Gulistan,Flats,600.75
1344,49821282,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,1647.0,13661.0,Clifton ,Sindh,Clifton,Flats,549.0
1346,52098384,Karachi,3.0,6.0,7.0,0.0,2.0,2.0,4.0, For Sale,Gulistan,Relatively New,1080.0,37037.0,Gulistan,Sindh,Gulistan,Houses,180.0
1349,52129800,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,2.4, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1800.0,13333.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses,600.0
1353,52130148,Karachi,3.0,6.0,8.0,1.0,2.0,1.0,0.58, For Sale,"North Karachi, Karachi, Sindh, ",Relatively New,1098.0,5282.0,North Karachi ,Sindh,North Karachi,Flats,183.0
1354,51298140,Karachi,2.0,5.0,6.0,1.0,1.0,1.0,4.4, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,13037.0,Askari 6,Sindh,Cantt,Flats,675.0
1355,48087106,Karachi,1.0,2.0,2.0,1.0,1.0,1.0,5.4, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,1422.0,37975.0,HMR Waterfront,Sindh,DHA Defence,Flats,711.0
